src_ip,window_start,risk_score,severity,signature_score,signature_hits,isolation_score,ewma_score,ewma_top_deviation,rf_predicted_type,rf_confidence,true_attack_type
10.0.0.7,2026-08-10 01:31:00,0.0391,INFO,0.0,[],0.024,0.172,total_bytes_sent (z=-1.2),none,1.0,none
10.0.0.23,2026-08-10 04:16:00,0.0391,INFO,0.0,[],0.01,0.186,syn_ratio (z=-1.6),none,1.0,none
10.0.0.1,2026-08-10 04:34:00,0.0391,INFO,0.0,[],0.02,0.176,avg_duration (z=-1.4),none,1.0,none
10.0.0.27,2026-08-10 05:45:00,0.0391,INFO,0.0,[],0.021,0.174,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.16,2026-08-10 04:32:00,0.039,INFO,0.0,[],0.021,0.174,avg_packet_size (z=-1.2),none,1.0,none
10.0.0.24,2026-08-10 04:26:00,0.039,INFO,0.0,[],0.024,0.171,total_bytes_sent (z=-1.0),none,1.0,none
10.0.0.23,2026-08-10 04:29:00,0.039,INFO,0.0,[],0.016,0.179,syn_ratio (z=-1.5),none,1.0,none
10.0.0.37,2026-08-10 00:31:00,0.039,INFO,0.0,[],0.024,0.171,avg_duration (z=-0.8),none,1.0,none
10.0.0.36,2026-08-10 04:31:00,0.039,INFO,0.0,[],0.037,0.158,avg_duration (z=0.8),none,1.0,none
10.0.0.5,2026-08-10 02:31:00,0.039,INFO,0.0,[],0.028,0.167,avg_duration (z=-0.7),none,1.0,none
10.0.0.7,2026-08-10 02:44:00,0.039,INFO,0.0,[],0.025,0.17,total_bytes_recv (z=2.3),none,1.0,none
10.0.0.1,2026-08-10 04:24:00,0.039,INFO,0.0,[],0.02,0.175,total_bytes_recv (z=-0.9),none,1.0,none
10.0.0.37,2026-08-10 05:25:00,0.039,INFO,0.0,[],0.032,0.163,avg_duration (z=0.8),none,1.0,none
10.0.0.12,2026-08-10 00:40:00,0.039,INFO,0.0,[],0.032,0.163,avg_duration (z=-0.8),none,1.0,none
10.0.0.2,2026-08-10 03:06:00,0.039,INFO,0.0,[],0.032,0.163,avg_duration (z=-0.9),none,1.0,none
10.0.0.9,2026-08-10 03:05:00,0.039,INFO,0.0,[],0.028,0.166,total_bytes_recv (z=-1.1),none,1.0,none
10.0.0.31,2026-08-10 01:09:00,0.039,INFO,0.0,[],0.014,0.181,avg_duration (z=-1.2),none,1.0,none
10.0.0.19,2026-08-10 05:09:00,0.039,INFO,0.0,[],0.023,0.171,port_entropy (z=-0.7),none,1.0,none
10.0.0.5,2026-08-10 03:35:00,0.039,INFO,0.0,[],0.024,0.171,avg_duration (z=-1.3),none,1.0,none
10.0.0.18,2026-08-10 04:59:00,0.039,INFO,0.0,[],0.028,0.167,avg_packet_size (z=1.2),none,1.0,none
10.0.0.33,2026-08-10 02:27:00,0.0389,INFO,0.0,[],0.02,0.174,avg_packet_size (z=1.2),none,1.0,none
10.0.0.38,2026-08-10 02:09:00,0.0389,INFO,0.0,[],0.029,0.165,total_bytes_recv (z=-0.8),none,1.0,none
10.0.0.16,2026-08-10 05:09:00,0.0389,INFO,0.0,[],0.01,0.184,total_bytes_sent (z=2.0),none,1.0,none
10.0.0.30,2026-08-10 03:31:00,0.0389,INFO,0.0,[],0.01,0.185,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.8,2026-08-10 00:53:00,0.0389,INFO,0.0,[],0.02,0.175,avg_duration (z=-1.5),none,1.0,none
10.0.0.6,2026-08-10 05:35:00,0.0389,INFO,0.0,[],0.008,0.187,avg_duration (z=-1.0),none,1.0,none
10.0.0.7,2026-08-10 04:16:00,0.0389,INFO,0.0,[],0.032,0.163,total_bytes_recv (z=-0.9),none,1.0,none
10.0.0.7,2026-08-10 00:59:00,0.0389,INFO,0.0,[],0.033,0.161,avg_duration (z=-1.6),none,1.0,none
10.0.0.33,2026-08-10 04:34:00,0.0389,INFO,0.0,[],0.027,0.168,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.10,2026-08-10 02:25:00,0.0389,INFO,0.0,[],0.023,0.172,avg_duration (z=-1.5),none,1.0,none
10.0.0.36,2026-08-10 02:22:00,0.0389,INFO,0.0,[],0.025,0.17,avg_packet_size (z=1.6),none,1.0,none
10.0.0.15,2026-08-10 02:51:00,0.0389,INFO,0.0,[],0.022,0.172,total_bytes_sent (z=-1.4),none,1.0,none
10.0.0.27,2026-08-10 03:24:00,0.0389,INFO,0.0,[],0.031,0.164,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.9,2026-08-10 04:18:00,0.0389,INFO,0.0,[],0.015,0.179,total_bytes_sent (z=-1.0),none,1.0,none
10.0.0.40,2026-08-10 05:45:00,0.0388,INFO,0.0,[],0.022,0.172,avg_duration (z=-1.3),none,1.0,none
10.0.0.16,2026-08-10 04:15:00,0.0388,INFO,0.0,[],0.012,0.182,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.38,2026-08-10 04:03:00,0.0388,INFO,0.0,[],0.023,0.171,avg_duration (z=-1.6),none,1.0,none
10.0.0.6,2026-08-10 03:38:00,0.0388,INFO,0.0,[],0.014,0.18,port_entropy (z=-0.9),none,1.0,none
10.0.0.31,2026-08-10 05:54:00,0.0388,INFO,0.0,[],0.022,0.171,avg_duration (z=-1.1),none,1.0,none
10.0.0.40,2026-08-10 01:24:00,0.0388,INFO,0.0,[],0.027,0.167,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.17,2026-08-10 02:57:00,0.0388,INFO,0.0,[],0.03,0.163,total_bytes_recv (z=0.7),none,1.0,none
10.0.0.34,2026-08-10 04:13:00,0.0388,INFO,0.0,[],0.025,0.169,total_bytes_recv (z=0.8),none,1.0,none
10.0.0.27,2026-08-10 05:33:00,0.0388,INFO,0.0,[],0.015,0.179,avg_duration (z=-1.3),none,1.0,none
10.0.0.21,2026-08-10 05:14:00,0.0388,INFO,0.0,[],0.02,0.175,avg_packet_size (z=1.1),none,1.0,none
10.0.0.4,2026-08-10 04:19:00,0.0388,INFO,0.0,[],0.011,0.183,syn_ratio (z=-0.9),none,1.0,none
10.0.0.10,2026-08-10 05:19:00,0.0388,INFO,0.0,[],0.022,0.173,avg_duration (z=-1.2),none,1.0,none
10.0.0.13,2026-08-10 05:53:00,0.0388,INFO,0.0,[],0.027,0.168,avg_packet_size (z=-1.2),none,1.0,none
10.0.0.11,2026-08-10 04:40:00,0.0387,INFO,0.0,[],0.022,0.172,syn_ratio (z=-0.9),none,1.0,none
10.0.0.39,2026-08-10 02:27:00,0.0387,INFO,0.0,[],0.021,0.173,avg_duration (z=-0.8),none,1.0,none
10.0.0.25,2026-08-10 02:30:00,0.0387,INFO,0.0,[],0.032,0.161,avg_duration (z=-1.0),none,1.0,none
10.0.0.6,2026-08-10 02:38:00,0.0387,INFO,0.0,[],0.021,0.173,avg_duration (z=3.0),none,1.0,none
10.0.0.37,2026-08-10 00:42:00,0.0387,INFO,0.0,[],0.027,0.167,avg_packet_size (z=-1.1),none,1.0,none
10.0.0.19,2026-08-10 03:13:00,0.0387,INFO,0.0,[],0.023,0.17,total_bytes_recv (z=-1.8),none,1.0,none
10.0.0.1,2026-08-10 00:32:00,0.0387,INFO,0.0,[],0.035,0.158,avg_duration (z=0.8),none,1.0,none
10.0.0.12,2026-08-10 05:34:00,0.0386,INFO,0.0,[],0.021,0.172,avg_packet_size (z=0.8),none,1.0,none
10.0.0.33,2026-08-10 04:20:00,0.0386,INFO,0.0,[],0.02,0.173,avg_duration (z=-1.3),none,1.0,none
10.0.0.9,2026-08-10 01:57:00,0.0386,INFO,0.0,[],0.032,0.162,total_bytes_sent (z=-0.7),none,1.0,none
10.0.0.2,2026-08-10 02:57:00,0.0386,INFO,0.0,[],0.028,0.165,avg_duration (z=-1.4),none,1.0,none
10.0.0.15,2026-08-10 05:43:00,0.0386,INFO,0.0,[],0.028,0.165,flow_count (z=-0.5),none,1.0,none
10.0.0.18,2026-08-10 04:05:00,0.0386,INFO,0.0,[],0.03,0.163,total_bytes_recv (z=0.6),none,1.0,none
10.0.0.5,2026-08-10 05:55:00,0.0386,INFO,0.0,[],0.013,0.18,total_bytes_sent (z=-0.9),none,1.0,none
10.0.0.18,2026-08-10 05:05:00,0.0386,INFO,0.0,[],0.009,0.184,avg_duration (z=-1.1),none,1.0,none
10.0.0.37,2026-08-10 05:27:00,0.0386,INFO,0.0,[],0.024,0.168,avg_duration (z=-1.3),none,1.0,none
10.0.0.38,2026-08-10 05:07:00,0.0386,INFO,0.0,[],0.028,0.165,avg_duration (z=1.8),none,1.0,none
10.0.0.6,2026-08-10 03:33:00,0.0386,INFO,0.0,[],0.025,0.168,avg_packet_size (z=1.0),none,1.0,none
10.0.0.10,2026-08-10 01:40:00,0.0386,INFO,0.0,[],0.035,0.158,total_bytes_recv (z=-0.7),none,1.0,none
10.0.0.2,2026-08-10 03:52:00,0.0386,INFO,0.0,[],0.019,0.175,syn_ratio (z=-1.3),none,1.0,none
10.0.0.7,2026-08-10 03:58:00,0.0386,INFO,0.0,[],0.014,0.179,avg_duration (z=-0.8),none,1.0,none
10.0.0.27,2026-08-10 00:31:00,0.0386,INFO,0.0,[],0.051,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.6,2026-08-10 02:24:00,0.0386,INFO,0.0,[],0.026,0.167,avg_duration (z=1.2),none,1.0,none
10.0.0.32,2026-08-10 04:30:00,0.0386,INFO,0.0,[],0.029,0.164,avg_duration (z=1.2),none,1.0,none
10.0.0.8,2026-08-10 03:36:00,0.0385,INFO,0.0,[],0.019,0.173,avg_duration (z=-0.9),none,1.0,none
10.0.0.11,2026-08-10 05:30:00,0.0385,INFO,0.0,[],0.021,0.171,avg_packet_size (z=1.7),none,1.0,none
10.0.0.33,2026-08-10 01:48:00,0.0385,INFO,0.0,[],0.027,0.166,avg_duration (z=1.0),none,1.0,none
10.0.0.1,2026-08-10 00:46:00,0.0385,INFO,0.0,[],0.039,0.153,avg_duration (z=1.1),none,1.0,none
10.0.0.12,2026-08-10 04:46:00,0.0385,INFO,0.0,[],0.021,0.172,avg_duration (z=-1.2),none,1.0,none
10.0.0.1,2026-08-10 03:01:00,0.0385,INFO,0.0,[],0.023,0.169,total_bytes_sent (z=1.0),none,1.0,none
10.0.0.26,2026-08-10 03:42:00,0.0385,INFO,0.0,[],0.02,0.172,total_bytes_recv (z=-1.1),none,1.0,none
10.0.0.36,2026-08-10 05:44:00,0.0385,INFO,0.0,[],0.029,0.164,avg_duration (z=0.6),none,1.0,none
10.0.0.28,2026-08-10 04:46:00,0.0385,INFO,0.0,[],0.024,0.169,avg_duration (z=-0.8),none,1.0,none
10.0.0.29,2026-08-10 05:30:00,0.0385,INFO,0.0,[],0.015,0.177,flow_count (z=-0.7),none,1.0,none
10.0.0.20,2026-08-10 04:29:00,0.0385,INFO,0.0,[],0.008,0.185,avg_duration (z=-1.3),none,1.0,none
10.0.0.10,2026-08-10 01:17:00,0.0385,INFO,0.0,[],0.036,0.156,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.39,2026-08-10 02:09:00,0.0385,INFO,0.0,[],0.022,0.17,avg_duration (z=-0.9),none,1.0,none
10.0.0.1,2026-08-10 05:33:00,0.0385,INFO,0.0,[],0.026,0.167,avg_duration (z=-1.5),none,1.0,none
10.0.0.38,2026-08-10 02:23:00,0.0385,INFO,0.0,[],0.023,0.169,avg_packet_size (z=1.1),none,1.0,none
10.0.0.40,2026-08-10 01:28:00,0.0385,INFO,0.0,[],0.031,0.162,avg_duration (z=-1.7),none,1.0,none
10.0.0.40,2026-08-10 04:16:00,0.0385,INFO,0.0,[],0.024,0.168,total_bytes_sent (z=1.1),none,1.0,none
10.0.0.30,2026-08-10 01:42:00,0.0385,INFO,0.0,[],0.033,0.16,avg_duration (z=1.1),none,1.0,none
10.0.0.1,2026-08-10 04:56:00,0.0384,INFO,0.0,[],0.03,0.162,avg_duration (z=1.3),none,1.0,none
10.0.0.5,2026-08-10 01:39:00,0.0384,INFO,0.0,[],0.027,0.165,avg_packet_size (z=-0.7),none,1.0,none
10.0.0.36,2026-08-10 03:07:00,0.0384,INFO,0.0,[],0.027,0.165,avg_duration (z=-1.5),none,1.0,none
10.0.0.23,2026-08-10 00:40:00,0.0384,INFO,0.0,[],0.031,0.161,avg_duration (z=0.9),none,1.0,none
10.0.0.20,2026-08-10 05:17:00,0.0384,INFO,0.0,[],0.009,0.183,avg_duration (z=-0.8),none,1.0,none
10.0.0.39,2026-08-10 03:58:00,0.0384,INFO,0.0,[],0.033,0.159,avg_duration (z=-0.6),none,1.0,none
10.0.0.21,2026-08-10 05:43:00,0.0384,INFO,0.0,[],0.013,0.179,avg_duration (z=1.1),none,1.0,none
10.0.0.29,2026-08-10 03:51:00,0.0384,INFO,0.0,[],0.029,0.163,avg_duration (z=-1.1),none,1.0,none
10.0.0.14,2026-08-10 03:52:00,0.0384,INFO,0.0,[],0.033,0.159,total_bytes_recv (z=0.7),none,1.0,none
10.0.0.2,2026-08-10 03:53:00,0.0384,INFO,0.0,[],0.019,0.173,syn_ratio (z=-1.0),none,1.0,none
10.0.0.19,2026-08-10 04:24:00,0.0384,INFO,0.0,[],0.023,0.169,avg_packet_size (z=-1.4),none,1.0,none
10.0.0.29,2026-08-10 03:42:00,0.0384,INFO,0.0,[],0.021,0.171,avg_duration (z=2.3),none,1.0,none
10.0.0.13,2026-08-10 00:56:00,0.0384,INFO,0.0,[],0.017,0.175,avg_duration (z=-2.0),none,1.0,none
10.0.0.37,2026-08-10 01:23:00,0.0384,INFO,0.0,[],0.021,0.171,avg_duration (z=-0.9),none,1.0,none
10.0.0.5,2026-08-10 00:46:00,0.0384,INFO,0.0,[],0.032,0.16,avg_duration (z=-2.0),none,1.0,none
10.0.0.38,2026-08-10 05:02:00,0.0384,INFO,0.0,[],0.022,0.166,avg_duration (z=-1.0),none,0.997,none
10.0.0.20,2026-08-10 04:10:00,0.0383,INFO,0.0,[],0.017,0.174,total_bytes_recv (z=-1.3),none,1.0,none
10.0.0.40,2026-08-10 05:22:00,0.0383,INFO,0.0,[],0.027,0.164,avg_duration (z=1.8),none,1.0,none
10.0.0.14,2026-08-10 05:03:00,0.0383,INFO,0.0,[],0.023,0.169,avg_duration (z=-1.4),none,1.0,none
10.0.0.26,2026-08-10 05:06:00,0.0383,INFO,0.0,[],0.023,0.169,avg_duration (z=1.4),none,1.0,none
10.0.0.25,2026-08-10 03:24:00,0.0383,INFO,0.0,[],0.028,0.163,avg_duration (z=1.6),none,1.0,none
10.0.0.32,2026-08-10 01:16:00,0.0383,INFO,0.0,[],0.014,0.177,total_bytes_sent (z=-1.5),none,1.0,none
10.0.0.5,2026-08-10 04:48:00,0.0383,INFO,0.0,[],0.026,0.166,avg_duration (z=-0.9),none,1.0,none
10.0.0.34,2026-08-10 02:32:00,0.0383,INFO,0.0,[],0.025,0.167,avg_packet_size (z=-1.3),none,1.0,none
10.0.0.20,2026-08-10 04:58:00,0.0383,INFO,0.0,[],0.013,0.179,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.7,2026-08-10 04:03:00,0.0383,INFO,0.0,[],0.022,0.17,unique_dst_ports (z=-0.6),none,1.0,none
10.0.0.3,2026-08-10 04:28:00,0.0383,INFO,0.0,[],0.03,0.161,avg_packet_size (z=0.9),none,1.0,none
10.0.0.20,2026-08-10 05:26:00,0.0383,INFO,0.0,[],0.01,0.181,total_bytes_sent (z=-1.0),none,1.0,none
10.0.0.9,2026-08-10 03:35:00,0.0383,INFO,0.0,[],0.033,0.159,avg_duration (z=1.1),none,1.0,none
10.0.0.40,2026-08-10 03:09:00,0.0383,INFO,0.0,[],0.016,0.176,total_bytes_sent (z=-1.2),none,1.0,none
10.0.0.3,2026-08-10 02:35:00,0.0383,INFO,0.0,[],0.028,0.164,total_bytes_recv (z=-0.8),none,1.0,none
10.0.0.2,2026-08-10 05:58:00,0.0383,INFO,0.0,[],0.019,0.172,total_bytes_recv (z=0.7),none,1.0,none
10.0.0.9,2026-08-10 03:49:00,0.0382,INFO,0.0,[],0.014,0.177,syn_ratio (z=-1.0),none,1.0,none
10.0.0.20,2026-08-10 00:28:00,0.0382,INFO,0.0,[],0.049,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.6,2026-08-10 01:35:00,0.0382,INFO,0.0,[],0.018,0.173,port_entropy (z=-0.9),none,1.0,none
10.0.0.16,2026-08-10 04:03:00,0.0382,INFO,0.0,[],0.014,0.177,avg_duration (z=-1.2),none,1.0,none
10.0.0.11,2026-08-10 05:11:00,0.0382,INFO,0.0,[],0.017,0.174,avg_duration (z=-1.5),none,1.0,none
10.0.0.14,2026-08-10 02:35:00,0.0382,INFO,0.0,[],0.025,0.166,avg_duration (z=-1.3),none,1.0,none
10.0.0.4,2026-08-10 01:19:00,0.0382,INFO,0.0,[],0.02,0.171,total_bytes_sent (z=1.2),none,1.0,none
10.0.0.15,2026-08-10 02:27:00,0.0382,INFO,0.0,[],0.023,0.168,avg_duration (z=-1.4),none,1.0,none
10.0.0.25,2026-08-10 01:40:00,0.0382,INFO,0.0,[],0.018,0.173,total_bytes_sent (z=-1.0),none,1.0,none
10.0.0.4,2026-08-10 03:33:00,0.0382,INFO,0.0,[],0.024,0.167,avg_duration (z=0.8),none,1.0,none
10.0.0.3,2026-08-10 02:13:00,0.0382,INFO,0.0,[],0.034,0.157,total_bytes_sent (z=-0.7),none,1.0,none
10.0.0.7,2026-08-10 03:25:00,0.0382,INFO,0.0,[],0.031,0.161,total_bytes_sent (z=-0.8),none,1.0,none
10.0.0.33,2026-08-10 03:29:00,0.0382,INFO,0.0,[],0.024,0.167,avg_duration (z=-1.6),none,1.0,none
10.0.0.8,2026-08-10 03:44:00,0.0382,INFO,0.0,[],0.031,0.16,total_bytes_recv (z=0.6),none,1.0,none
10.0.0.8,2026-08-10 00:24:00,0.0382,INFO,0.0,[],0.049,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.35,2026-08-10 05:42:00,0.0382,INFO,0.0,[],0.025,0.166,avg_duration (z=-0.9),none,1.0,none
10.0.0.4,2026-08-10 02:15:00,0.0381,INFO,0.0,[],0.031,0.159,avg_duration (z=1.9),none,1.0,none
10.0.0.36,2026-08-10 02:17:00,0.0381,INFO,0.0,[],0.038,0.153,syn_ratio (z=-0.5),none,1.0,none
10.0.0.19,2026-08-10 03:09:00,0.0381,INFO,0.0,[],0.029,0.162,syn_ratio (z=-0.7),none,1.0,none
10.0.0.8,2026-08-10 03:02:00,0.0381,INFO,0.0,[],0.038,0.153,total_bytes_recv (z=0.7),none,1.0,none
10.0.0.40,2026-08-10 03:24:00,0.0381,INFO,0.0,[],0.019,0.171,avg_duration (z=-0.8),none,1.0,none
10.0.0.19,2026-08-10 05:15:00,0.0381,INFO,0.0,[],0.027,0.164,total_bytes_recv (z=-0.7),none,1.0,none
10.0.0.31,2026-08-10 05:14:00,0.0381,INFO,0.0,[],0.012,0.179,avg_duration (z=-1.7),none,1.0,none
10.0.0.17,2026-08-10 04:56:00,0.0381,INFO,0.0,[],0.015,0.176,avg_duration (z=-1.8),none,1.0,none
10.0.0.20,2026-08-10 03:14:00,0.0381,INFO,0.0,[],0.028,0.163,avg_packet_size (z=0.9),none,1.0,none
10.0.0.14,2026-08-10 05:42:00,0.0381,INFO,0.0,[],0.015,0.175,avg_duration (z=-1.1),none,1.0,none
10.0.0.21,2026-08-10 02:36:00,0.0381,INFO,0.0,[],0.025,0.166,total_bytes_sent (z=0.6),none,1.0,none
10.0.0.7,2026-08-10 02:05:00,0.0381,INFO,0.0,[],0.021,0.169,total_bytes_sent (z=1.4),none,1.0,none
10.0.0.38,2026-08-10 02:15:00,0.0381,INFO,0.0,[],0.018,0.172,avg_packet_size (z=-0.8),none,1.0,none
10.0.0.15,2026-08-10 05:03:00,0.038,INFO,0.0,[],0.022,0.168,avg_duration (z=-0.6),none,1.0,none
10.0.0.12,2026-08-10 00:35:00,0.038,INFO,0.0,[],0.024,0.166,avg_duration (z=-1.1),none,1.0,none
10.0.0.13,2026-08-10 01:15:00,0.038,INFO,0.0,[],0.016,0.174,avg_duration (z=-1.5),none,1.0,none
10.0.0.28,2026-08-10 01:48:00,0.038,INFO,0.0,[],0.024,0.166,avg_packet_size (z=-1.0),none,1.0,none
10.0.0.14,2026-08-10 00:20:00,0.038,INFO,0.0,[],0.009,0.181,avg_packet_size (z=3.1),none,1.0,none
10.0.0.34,2026-08-10 00:51:00,0.038,INFO,0.0,[],0.024,0.166,total_bytes_sent (z=1.2),none,1.0,none
10.0.0.2,2026-08-10 03:56:00,0.038,INFO,0.0,[],0.016,0.174,total_bytes_sent (z=-0.9),none,1.0,none
10.0.0.25,2026-08-10 04:39:00,0.038,INFO,0.0,[],0.021,0.168,total_bytes_recv (z=-0.7),none,1.0,none
10.0.0.36,2026-08-10 03:13:00,0.038,INFO,0.0,[],0.018,0.173,total_bytes_recv (z=1.3),none,1.0,none
10.0.0.23,2026-08-10 01:59:00,0.038,INFO,0.0,[],0.037,0.153,total_bytes_recv (z=0.9),none,1.0,none
10.0.0.27,2026-08-10 01:05:00,0.038,INFO,0.0,[],0.03,0.16,avg_duration (z=-1.1),none,1.0,none
10.0.0.36,2026-08-10 00:31:00,0.038,INFO,0.0,[],0.028,0.162,avg_duration (z=-1.1),none,1.0,none
10.0.0.22,2026-08-10 02:26:00,0.038,INFO,0.0,[],0.021,0.169,avg_duration (z=-1.2),none,1.0,none
10.0.0.30,2026-08-10 04:30:00,0.0379,INFO,0.0,[],0.008,0.182,total_bytes_sent (z=-1.6),none,1.0,none
10.0.0.31,2026-08-10 04:18:00,0.0379,INFO,0.0,[],0.027,0.163,total_bytes_recv (z=1.4),none,1.0,none
10.0.0.19,2026-08-10 01:16:00,0.0379,INFO,0.0,[],0.026,0.163,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.27,2026-08-10 05:56:00,0.0379,INFO,0.0,[],0.024,0.165,total_bytes_recv (z=1.0),none,1.0,none
10.0.0.25,2026-08-10 00:57:00,0.0379,INFO,0.0,[],0.021,0.168,avg_duration (z=0.8),none,1.0,none
10.0.0.33,2026-08-10 05:13:00,0.0379,INFO,0.0,[],0.019,0.171,total_bytes_recv (z=-1.0),none,1.0,none
10.0.0.38,2026-08-10 02:45:00,0.0379,INFO,0.0,[],0.022,0.167,avg_duration (z=-1.2),none,1.0,none
10.0.0.6,2026-08-10 03:53:00,0.0379,INFO,0.0,[],0.018,0.171,total_bytes_recv (z=0.9),none,1.0,none
10.0.0.2,2026-08-10 03:17:00,0.0379,INFO,0.0,[],0.021,0.169,avg_duration (z=-1.1),none,1.0,none
10.0.0.2,2026-08-10 04:02:00,0.0379,INFO,0.0,[],0.025,0.164,total_bytes_recv (z=0.8),none,1.0,none
10.0.0.23,2026-08-10 05:43:00,0.0379,INFO,0.0,[],0.006,0.183,total_bytes_recv (z=-1.8),none,1.0,none
10.0.0.21,2026-08-10 00:40:00,0.0378,INFO,0.0,[],0.028,0.161,total_bytes_recv (z=1.1),none,1.0,none
10.0.0.23,2026-08-10 00:10:00,0.0378,INFO,0.0,[],0.047,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.28,2026-08-10 05:05:00,0.0378,INFO,0.0,[],0.007,0.182,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.1,2026-08-10 03:08:00,0.0378,INFO,0.0,[],0.021,0.168,total_bytes_sent (z=-1.0),none,1.0,none
10.0.0.25,2026-08-10 00:06:00,0.0378,INFO,0.0,[],0.047,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.37,2026-08-10 04:45:00,0.0378,INFO,0.0,[],0.014,0.175,avg_duration (z=2.3),none,1.0,none
10.0.0.9,2026-08-10 05:06:00,0.0378,INFO,0.0,[],0.022,0.167,total_bytes_recv (z=-0.6),none,1.0,none
10.0.0.7,2026-08-10 00:01:00,0.0378,INFO,0.0,[],0.047,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.32,2026-08-10 01:44:00,0.0378,INFO,0.0,[],0.023,0.166,total_bytes_recv (z=-1.4),none,1.0,none
10.0.0.7,2026-08-10 04:12:00,0.0378,INFO,0.0,[],0.025,0.164,total_bytes_recv (z=0.6),none,1.0,none
10.0.0.1,2026-08-10 05:30:00,0.0378,INFO,0.0,[],0.012,0.177,avg_packet_size (z=-1.0),none,1.0,none
10.0.0.21,2026-08-10 01:30:00,0.0378,INFO,0.0,[],0.029,0.16,avg_duration (z=-1.3),none,1.0,none
10.0.0.16,2026-08-10 02:59:00,0.0378,INFO,0.0,[],0.022,0.168,avg_duration (z=-1.4),none,1.0,none
10.0.0.8,2026-08-10 05:07:00,0.0378,INFO,0.0,[],0.018,0.171,avg_duration (z=-1.5),none,1.0,none
10.0.0.20,2026-08-10 03:31:00,0.0378,INFO,0.0,[],0.007,0.182,avg_packet_size (z=-1.5),none,1.0,none
10.0.0.26,2026-08-10 03:23:00,0.0378,INFO,0.0,[],0.022,0.166,avg_packet_size (z=-0.9),none,1.0,none
10.0.0.29,2026-08-10 02:28:00,0.0377,INFO,0.0,[],0.017,0.171,total_bytes_sent (z=-0.8),none,1.0,none
10.0.0.25,2026-08-10 05:23:00,0.0377,INFO,0.0,[],0.017,0.166,avg_packet_size (z=-0.7),none,0.997,none
10.0.0.38,2026-08-10 05:20:00,0.0377,INFO,0.0,[],0.025,0.164,avg_duration (z=-1.3),none,1.0,none
10.0.0.38,2026-08-10 04:54:00,0.0377,INFO,0.0,[],0.024,0.165,avg_duration (z=-0.7),none,1.0,none
10.0.0.22,2026-08-10 03:11:00,0.0377,INFO,0.0,[],0.034,0.155,avg_duration (z=-0.8),none,1.0,none
10.0.0.22,2026-08-10 05:32:00,0.0377,INFO,0.0,[],0.019,0.17,avg_packet_size (z=-1.3),none,1.0,none
10.0.0.28,2026-08-10 05:17:00,0.0377,INFO,0.0,[],0.021,0.167,port_entropy (z=-0.6),none,1.0,none
10.0.0.27,2026-08-10 04:50:00,0.0377,INFO,0.0,[],0.028,0.161,total_bytes_sent (z=-0.7),none,1.0,none
10.0.0.19,2026-08-10 05:14:00,0.0377,INFO,0.0,[],0.022,0.167,avg_packet_size (z=-0.8),none,1.0,none
10.0.0.9,2026-08-10 05:15:00,0.0377,INFO,0.0,[],0.024,0.164,total_bytes_recv (z=1.0),none,1.0,none
10.0.0.1,2026-08-10 05:16:00,0.0377,INFO,0.0,[],0.019,0.169,flow_count (z=-0.6),none,1.0,none
10.0.0.27,2026-08-10 04:27:00,0.0377,INFO,0.0,[],0.026,0.163,avg_duration (z=-1.3),none,1.0,none
10.0.0.8,2026-08-10 05:13:00,0.0377,INFO,0.0,[],0.026,0.163,total_bytes_recv (z=1.0),none,1.0,none
10.0.0.13,2026-08-10 00:06:00,0.0377,INFO,0.0,[],0.046,0.142,flow_count (z=0.0),none,1.0,none
10.0.0.24,2026-08-10 00:49:00,0.0377,INFO,0.0,[],0.013,0.176,total_bytes_recv (z=-1.8),none,1.0,none
10.0.0.21,2026-08-10 04:29:00,0.0376,INFO,0.0,[],0.027,0.161,avg_duration (z=-0.6),none,1.0,none
10.0.0.8,2026-08-10 03:21:00,0.0376,INFO,0.0,[],0.012,0.176,avg_packet_size (z=-1.2),none,1.0,none
10.0.0.20,2026-08-10 02:05:00,0.0376,INFO,0.0,[],0.01,0.178,avg_duration (z=-1.0),none,1.0,none
10.0.0.19,2026-08-10 02:45:00,0.0376,INFO,0.0,[],0.023,0.165,flow_count (z=-0.6),none,1.0,none
10.0.0.20,2026-08-10 04:00:00,0.0376,INFO,0.0,[],0.004,0.184,avg_packet_size (z=-1.5),none,1.0,none
10.0.0.25,2026-08-10 02:41:00,0.0376,INFO,0.0,[],0.012,0.176,total_bytes_recv (z=-1.5),none,1.0,none
